Genome_ID,sample_latitude,sample_longitude
MarMAG_036563,36.8313,-121.9047
MarMAG_036564,36.8313,-121.9047
MarMAG_036565,36.8313,-121.9047
MarMAG_036566,36.8313,-121.9047
MarMAG_036567,36.8313,-121.9047
MarMAG_036568,36.8313,-121.9047
MarMAG_036460,79.2169,66.4788
MarMAG_036569,36.8313,-121.9047
MarMAG_036570,36.8313,-121.9047
MarMAG_036571,36.8313,-121.9047
MarMAG_036572,36.8313,-121.9047
MarMAG_036573,36.8313,-121.9047
MarMAG_036574,36.8313,-121.9047
MarMAG_036575,36.8313,-121.9047
MarMAG_036576,36.8313,-121.9047
MarMAG_036577,36.8313,-121.9047
MarMAG_036578,36.8313,-121.9047
MarMAG_036461,78.0912,116.1096
MarMAG_036579,36.8313,-121.9047
MarMAG_036580,36.8313,-121.9047
MarMAG_036581,36.8313,-121.9047
MarMAG_036582,36.8313,-121.9047
MarMAG_036583,36.8313,-121.9047
MarMAG_036584,36.8313,-121.9047
MarMAG_036585,36.8313,-121.9047
MarMAG_036586,36.8313,-121.9047
MarMAG_036587,36.8313,-121.9047
MarMAG_036588,36.8313,-121.9047
MarMAG_036462,22.75,-158
MarMAG_036589,36.8313,-121.9047
MarMAG_036590,36.8313,-121.9047
MarMAG_036591,36.8313,-121.9047
MarMAG_036592,36.8313,-121.9047
MarMAG_036593,36.8313,-121.9047
MarMAG_036594,36.8313,-121.9047
MarMAG_036595,36.8313,-121.9047
MarMAG_036596,36.8313,-121.9047
MarMAG_036597,36.8313,-121.9047
MarMAG_036598,36.8313,-121.9047
MarMAG_036463,22.75,-158
MarMAG_036599,36.8313,-121.9047
MarMAG_036600,36.8313,-121.9047
MarMAG_036601,36.8313,-121.9047
MarMAG_036602,36.8313,-121.9047
MarMAG_036603,36.8313,-121.9047
MarMAG_036604,36.8313,-121.9047
MarMAG_036605,36.8313,-121.9047
MarMAG_036606,36.8313,-121.9047
MarMAG_036607,36.8313,-121.9047
MarMAG_036608,36.8313,-121.9047
MarMAG_036617,22.75,-158
MarMAG_036609,36.8313,-121.9047
MarMAG_036610,36.8313,-121.9047
MarMAG_036611,36.8313,-121.9047
MarMAG_036612,36.8313,-121.9047
MarMAG_036613,36.8313,-121.9047
MarMAG_036614,36.8313,-121.9047
MarMAG_036615,36.8313,-121.9047
MarMAG_036616,36.8313,-121.9047
MarMAG_014842,46.312,-39.658
MarMAG_014843,46.312,-39.658
MarMAG_028476,24.51,-34.5537
MarMAG_036464,22.75,-158
MarMAG_014844,46.312,-39.658
MarMAG_014845,46.312,-39.658
MarMAG_014846,47.8007,-39.399
MarMAG_014847,54.1883,7.9
MarMAG_014848,54.1883,7.9
MarMAG_014849,54.1883,7.9
MarMAG_014850,54.1883,7.9
MarMAG_014851,54.1883,7.9
MarMAG_014852,54.1883,7.9
MarMAG_014853,54.1842,7.9
MarMAG_036465,22.75,-158
MarMAG_014854,54.1842,7.9
MarMAG_014855,42.52,3.18
MarMAG_036618,42.52,3.18
MarMAG_014856,42.52,3.18
MarMAG_014857,42.52,3.18
MarMAG_014858,42.52,3.18
MarMAG_036619,42.52,3.18
MarMAG_036630,54.5381,10.0478
MarMAG_036631,48.59166667,-123.505
MarMAG_036632,48.59166667,-123.505
MarMAG_036466,22.75,-158
MarMAG_036633,48.59166667,-123.505
MarMAG_036634,54.1883,7.9
MarMAG_036635,54.1883,7.9
MarMAG_036636,54.1883,7.9
MarMAG_036637,54.1883,7.9
MarMAG_036638,54.1883,7.9
MarMAG_036639,54.1883,7.9
MarMAG_036640,54.1742,7.9
MarMAG_036641,33.71,-118.254
MarMAG_036642,33.71,-118.254
MarMAG_036654,22.75,-158
MarMAG_036643,33.55,-118.4
MarMAG_036644,33.55,-118.4
MarMAG_036645,36.8313,-121.9047
MarMAG_036646,36.8313,-121.9047
MarMAG_036649,36.8313,-121.9047
MarMAG_036650,48.59166667,-123.505
MarMAG_036651,48.59166667,-123.505
MarMAG_036652,48.59166667,-123.505
MarMAG_036653,36.8313,-121.9047
MarMAG_109604,54.1883,7.9
MarMAG_036467,22.75,-158
MarMAG_109605,54.1883,7.9
MarMAG_109606,54.1883,7.9
MarMAG_109607,54.1883,7.9
MarMAG_109608,54.1883,7.9
MarMAG_109609,54.1883,7.9
MarMAG_109610,54.1883,7.9
MarMAG_109611,54.1883,7.9
MarMAG_109612,54.1883,7.9
MarMAG_109613,54.1883,7.9
MarMAG_109614,54.1883,7.9
MarMAG_036468,22.75,-158
MarMAG_109615,54.1883,7.9
MarMAG_109616,54.1883,7.9
MarMAG_109617,54.1883,7.9
MarMAG_109618,54.1842,7.9
MarMAG_109619,54.1742,7.9
MarMAG_109620,54.1742,7.9
MarMAG_109621,54.1842,7.9
MarMAG_109622,54.1742,7.9
MarMAG_109623,54.1742,7.9
MarMAG_109624,42.52,3.18
MarMAG_036469,22.75,-158
MarMAG_036656,-47.1884,-58.2792
MarMAG_036657,-47.1608,-57.8856
MarMAG_036658,42.52,3.18
MarMAG_036659,42.52,3.18
MarMAG_036660,42.52,3.18
MarMAG_036664,22.34,114.27
MarMAG_036665,22.34,114.27
MarMAG_036666,22.34,114.27
MarMAG_036667,22.34,114.27
MarMAG_036668,22.43,114.28
MarMAG_036470,22.75,-158
MarMAG_036669,22.43,114.28
MarMAG_036678,22.75,-158
MarMAG_036679,22.75,-158
MarMAG_036680,24.4,-156.36
MarMAG_036681,24.5,-156.3
MarMAG_036682,24.41,-156.31
MarMAG_036693,24.48,-156.3
MarMAG_036683,24.35,-156.35
MarMAG_036684,24.28,-156.39
MarMAG_036685,24.58,-156.41
MarMAG_036471,22.75,-158
MarMAG_036686,24.47,-156.29
MarMAG_036687,24.29,-156.41
MarMAG_036694,24.42,-156.31
MarMAG_036695,24.4,-156.35
MarMAG_036688,24.29,-156.41
MarMAG_036696,24.57,-156.43
MarMAG_036689,24.48,-156.3
MarMAG_036697,24.58,-156.39
MarMAG_036690,24.36,-156.34
MarMAG_036691,24.35,-156.31
MarMAG_036472,22.75,-158
MarMAG_036692,24.41,-156.31
MarMAG_120667,22.2,39.04
MarMAG_120668,22.2,39.04
MarMAG_120669,22.2,39.04
MarMAG_120670,22.2,39.04
MarMAG_120671,22.2,39.04
MarMAG_120672,22.2,39.04
MarMAG_036700,72.5702,44.1378
MarMAG_036703,54.1883,7.9
MarMAG_036704,54.1742,7.9
MarMAG_036807,2.08285,-84.5326
MarMAG_036473,22.75,-158
MarMAG_036722,78.95,12
MarMAG_036705,85.02,43.08
MarMAG_036723,74.33,2.34
MarMAG_036724,74.33,2.34
MarMAG_036725,75,-151.19
MarMAG_036726,58.1,176.4
MarMAG_036727,58.1,176.4
MarMAG_036728,80,161.52
MarMAG_036729,-76.96,173.02
MarMAG_036730,-67.02,-110
MarMAG_036474,22.75,-158
MarMAG_036731,-70.75,-169
MarMAG_036732,72.5864,44.1172
MarMAG_036733,76.1744,1.63035
MarMAG_036734,76.0702,1.38595
MarMAG_036735,72.5864,44.1172
MarMAG_036736,72.5364,44.0742
MarMAG_036764,78.9343,79.0758
MarMAG_036737,79.2128,66.4256
MarMAG_036738,79.4086,66.2404
MarMAG_036739,77.2314,73.2248
MarMAG_036767,22.75,-158
MarMAG_036740,74.801,76.1178
MarMAG_036741,77.9162,117.0742
MarMAG_036742,77.9842,116.5627
MarMAG_036765,78.0912,116.1096
MarMAG_036743,71.0704,174.9916
MarMAG_036744,73.3833,-168.2333
MarMAG_036745,71.9052,-154.9234
MarMAG_036746,69.1115,-51.5727
MarMAG_036747,64.7368,-53.0588
MarMAG_036748,56.867,11.4339
MarMAG_036475,22.75,-158
MarMAG_036768,48.59166667,-123.505
MarMAG_036749,48.59166667,-123.505
MarMAG_036769,48.59166667,-123.505
MarMAG_036750,48.59166667,-123.505
MarMAG_036751,48.59166667,-123.505
MarMAG_036752,48.59166667,-123.505
MarMAG_036770,48.59166667,-123.505
MarMAG_036753,48.59166667,-123.505
MarMAG_036754,48.59166667,-123.505
MarMAG_036755,48.59166667,-123.505
MarMAG_036476,22.75,-158
MarMAG_036756,48.59166667,-123.505
MarMAG_036757,48.59166667,-123.505
MarMAG_036758,54.1883,7.9
MarMAG_036759,54.1883,7.9
MarMAG_036760,54.1742,7.9
MarMAG_036761,73.2247,-150.2247
MarMAG_036762,75.235,-150.0691
MarMAG_036771,77.0991,-150.2252
MarMAG_036763,79.2466,-150.0613
MarMAG_036766,45.721,147.943
MarMAG_036477,75.2588,-156.0227
MarMAG_015824,54.6155,-16.7036
MarMAG_015825,54.535,-16.7416
MarMAG_015826,23.42,37.2484
MarMAG_015827,20.8322,63.6004
MarMAG_015828,-20.3716,-3.215
MarMAG_015829,-60.2946,-60.5786
MarMAG_015830,-62.0874,-49.431
MarMAG_015831,-8.97545,-139.2412
MarMAG_112941,-33.97,-73.0718
MarMAG_112942,25.632,-88.4292
MarMAG_036478,73.2247,-150.2247
MarMAG_112943,-8.90305,-142.59
MarMAG_112944,20.8322,63.6004
MarMAG_112945,-8.97545,-139.2412
MarMAG_112946,14.1746,-116.6627
MarMAG_112947,6.3744,-103.0644
MarMAG_112948,33.55,-118.4
MarMAG_016445,54.6155,-16.7036
MarMAG_036772,67.2182,0.2857
MarMAG_036773,74.801,76.1178
MarMAG_036774,37.0488,1.9402
MarMAG_036479,77.0991,-150.2252
MarMAG_036775,39.1208,5.85945
MarMAG_036776,-25.8088,-111.7294
MarMAG_036808,33.9191,32.8696
MarMAG_036777,22.2,39.04
MarMAG_036809,38.0685,-0.231994
MarMAG_036810,37.3536,-0.286194
MarMAG_036778,36.0552,-6.56275
MarMAG_036781,-23.1879,-129.547
MarMAG_036779,36.1552,-28.9914
MarMAG_036780,36.196,-28.8681
MarMAG_036480,79.2466,-150.0613
MarMAG_036782,-30.149,-43.2596
MarMAG_036783,31.499,-159.067
MarMAG_036784,-8.9846,-139.2352
MarMAG_036785,-9.1528,-140.525
MarMAG_036787,-9.1528,-140.525
MarMAG_036786,-9.0692,-140.616
MarMAG_036788,24.39,-156.77
MarMAG_036789,24.46,-156.74
MarMAG_036790,24.58,-156.39
MarMAG_036791,24.5,-156.3
MarMAG_036481,-37.8305,-41.1248
MarMAG_036792,24.29,-156.41
MarMAG_036793,24.28,-156.39
MarMAG_036794,24.58,-156.42
MarMAG_036795,24.6,-156.51
MarMAG_036796,24.48,-156.3
MarMAG_036797,24.35,-156.35
MarMAG_036798,37.0488,1.9402
MarMAG_036799,24.54,-156.64
MarMAG_036800,24.5,-156.3
MarMAG_036801,24.28,-156.39
MarMAG_036895,-12.9426,-96.0891
MarMAG_036482,41.8736,146.3193
MarMAG_036802,24.6,-156.51
MarMAG_036803,24.48,-156.3
MarMAG_036804,24.41,-156.31
MarMAG_036811,37.0488,1.9402
MarMAG_036812,39.1208,5.85945
MarMAG_036813,37.3536,-0.286194
MarMAG_036814,37.3536,-0.286194
MarMAG_036815,31.5072,-159.0282
MarMAG_036816,-12.9756,-96.0026
MarMAG_036817,-16.9578,-100.663
MarMAG_036483,45,153.5
MarMAG_036818,37.0488,1.9402
MarMAG_036832,42.1956,17.717
MarMAG_036819,36.0552,-6.56275
MarMAG_036820,39.1208,5.85945
MarMAG_036821,39.3874,19.4082
MarMAG_036833,-34.9218,17.9744
MarMAG_036835,-33.97,-73.0718
MarMAG_036836,-33.8718,-73.0452
MarMAG_036822,35.8968,-37.238
MarMAG_078671,14.1746,-116.6627
MarMAG_036823,38.0685,-0.231994
MarMAG_036824,37.3536,-0.286194
MarMAG_036825,37.3536,-0.286194
MarMAG_036826,38.0685,-0.231994
MarMAG_036827,38.0685,-0.231994
MarMAG_036828,37.3536,-0.286194
MarMAG_036829,37.3536,-0.286194
MarMAG_036830,37.3536,-0.286194
MarMAG_036831,37.3536,-0.286194
MarMAG_036837,38.0685,-0.231994
MarMAG_078672,6.3744,-103.0644
MarMAG_036838,-15.3367,43.2936
MarMAG_036839,-17.4256,42.2427
MarMAG_036840,-22.3388,40.3428
MarMAG_036841,-5.25345,-85.1896
MarMAG_036842,2.0262,-84.5648
MarMAG_036843,14.2026,-116.6298
MarMAG_036844,6.33235,-102.9458
MarMAG_036845,7.4141,-79.306
MarMAG_036846,9.84705,-80.053
MarMAG_036847,-8.9846,-139.2352
MarMAG_078673,48.59166667,-123.505
MarMAG_036848,-8.90095,-140.3002
MarMAG_006150,22.75,-158
MarMAG_036849,-69.94,-115.24
MarMAG_121149,31.42,-81.3
MarMAG_120220,21.7,114.67
MarMAG_120221,21.7,114.67
MarMAG_120222,21.7,114.35
MarMAG_120223,21.7,114.67
MarMAG_122264,22.34,114.27
MarMAG_122265,22.34,114.27
MarMAG_078674,48.59166667,-123.505
MarMAG_122266,22.34,114.27
MarMAG_122267,22.34,114.27
MarMAG_122268,22.34,114.27
MarMAG_122269,22.34,114.27
MarMAG_122270,22.2,39.04
MarMAG_122271,22.2,39.04
MarMAG_122272,22.2,39.04
MarMAG_122273,22.2,39.04
MarMAG_122274,22.2,39.04
MarMAG_122275,22.2,39.04
MarMAG_078675,48.59166667,-123.505
MarMAG_122276,22.2,39.04
MarMAG_122277,22.2,39.04
MarMAG_122278,22.2,39.04
MarMAG_122279,22.2,39.03
MarMAG_122280,22.2,39.04
MarMAG_122281,22.2,39.04
MarMAG_122282,22.34,114.27
MarMAG_081311,48.59166667,-123.505
MarMAG_036850,48.59166667,-123.505
MarMAG_081312,48.59166667,-123.505
MarMAG_078676,48.59166667,-123.505
MarMAG_081313,48.59166667,-123.505
MarMAG_081314,48.59166667,-123.505
MarMAG_081315,54.1883,7.9
MarMAG_036851,36.8313,-121.9047
MarMAG_081316,36.8313,-121.9047
MarMAG_081317,36.8313,-121.9047
MarMAG_121514,22.34,114.27
MarMAG_121515,22.34,114.27
MarMAG_121516,22.34,114.27
MarMAG_036874,37.0488,1.9402
MarMAG_078677,48.59166667,-123.505
MarMAG_036875,37.0469,1.94895
MarMAG_036876,33.9191,32.8696
MarMAG_036877,39.1208,5.85945
MarMAG_036852,37.3536,-0.286194
MarMAG_036878,38.0685,-0.231994
MarMAG_036879,37.3536,-0.286194
MarMAG_036880,42.52,3.18
MarMAG_036881,42.52,3.18
MarMAG_036882,42.52,3.18
MarMAG_036883,42.52,3.18
MarMAG_078678,48.59166667,-123.505
MarMAG_036884,42.52,3.18
MarMAG_036885,42.52,3.18
MarMAG_036886,42.52,3.18
MarMAG_036887,42.52,3.18
MarMAG_036888,42.52,3.18
MarMAG_036889,42.52,3.18
MarMAG_036890,42.52,3.18
MarMAG_036891,42.52,3.18
MarMAG_036892,42.52,3.18
MarMAG_036893,42.52,3.18
MarMAG_037125,80.03,179.55
MarMAG_078679,48.59166667,-123.505
MarMAG_029337,-29.5064,37.94
MarMAG_122662,22.34,114.27
MarMAG_122663,22.34,114.27
MarMAG_122664,22.34,114.27
MarMAG_121884,22.29,113.59
MarMAG_130517,56.9308,17.0607
MarMAG_036898,22.34,114.27
MarMAG_036899,42.52,3.18
MarMAG_036900,22.34,114.27
MarMAG_036901,22.43,114.28
MarMAG_078680,48.59166667,-123.505
MarMAG_036902,22.34,114.27
MarMAG_036903,22.43,114.28
MarMAG_036904,22.34,114.27
MarMAG_025629,35.387,-127.7427
MarMAG_025630,36.4828,15.6501
MarMAG_036908,22.34,114.27
MarMAG_036909,22.2,39.04
MarMAG_036910,22.2,39.04
MarMAG_036911,22.2,39.04
MarMAG_078681,48.59166667,-123.505
MarMAG_036912,-32.7888,-87.0805
MarMAG_037016,22.75,-158
MarMAG_037017,22.75,-158
MarMAG_023505,-5.25345,-85.1896
MarMAG_036913,-12.9756,-96.0026
MarMAG_036914,33.4334,-58.0503
MarMAG_036915,36.0552,-6.56275
MarMAG_036925,20.8167,63.5046
MarMAG_036926,19.0368,64.5038
MarMAG_036916,-30.1626,-43.2865
MarMAG_078682,48.59166667,-123.505
MarMAG_036927,36.196,-28.8681
MarMAG_036928,22.34,114.27
MarMAG_036929,22.34,114.27
MarMAG_036930,22.34,114.27
MarMAG_036931,22.34,114.27
MarMAG_036932,22.34,114.27
MarMAG_036933,34.3277,-55.4316
MarMAG_036934,34.3277,-55.4316
MarMAG_036935,33.55,-118.4
MarMAG_036936,-33.8718,-73.0452
MarMAG_078683,48.59166667,-123.505
MarMAG_036937,14.2026,-116.6298
MarMAG_036945,-32.2401,17.7052
MarMAG_036946,36.8313,-121.9047
MarMAG_036947,36.8313,-121.9047
MarMAG_036948,36.8313,-121.9047
MarMAG_036949,36.8313,-121.9047
MarMAG_036950,36.8313,-121.9047
MarMAG_036951,36.8313,-121.9047
MarMAG_036952,36.8313,-121.9047
MarMAG_036953,36.8313,-121.9047
MarMAG_078684,48.59166667,-123.505
MarMAG_036939,36.8313,-121.9047
MarMAG_036954,36.8313,-121.9047
MarMAG_036955,36.8313,-121.9047
MarMAG_036956,36.8313,-121.9047
MarMAG_036940,36.8313,-121.9047
MarMAG_036957,36.8313,-121.9047
MarMAG_036938,36.8313,-121.9047
MarMAG_036958,36.8313,-121.9047
MarMAG_036959,36.8313,-121.9047
MarMAG_036960,36.8313,-121.9047
MarMAG_078685,48.59166667,-123.505
MarMAG_036961,36.8313,-121.9047
MarMAG_036962,36.8313,-121.9047
MarMAG_036963,36.8313,-121.9047
MarMAG_036964,36.8313,-121.9047
MarMAG_036965,36.8313,-121.9047
MarMAG_036941,36.8313,-121.9047
MarMAG_036966,36.8313,-121.9047
MarMAG_036967,36.8313,-121.9047
MarMAG_036942,36.8313,-121.9047
MarMAG_036968,36.8313,-121.9047
MarMAG_078686,48.59166667,-123.505
MarMAG_036969,36.8313,-121.9047
MarMAG_036970,36.8313,-121.9047
MarMAG_036971,36.8313,-121.9047
MarMAG_036972,36.8313,-121.9047
MarMAG_036973,36.8313,-121.9047
MarMAG_128009,22.34,114.27
MarMAG_128010,22.34,114.27
MarMAG_128011,22.34,114.27
MarMAG_128012,22.34,114.27
MarMAG_128013,22.34,114.27
MarMAG_078687,48.59166667,-123.505
MarMAG_014825,42.52,3.18
MarMAG_014826,42.52,3.18
MarMAG_036974,42.52,3.18
MarMAG_014827,42.52,3.18
MarMAG_014828,42.52,3.18
MarMAG_014829,42.52,3.18
MarMAG_014830,42.52,3.18
MarMAG_014831,42.52,3.18
MarMAG_036975,42.52,3.18
MarMAG_014832,42.52,3.18
MarMAG_078688,48.59166667,-123.505
MarMAG_014833,42.52,3.18
MarMAG_014834,42.52,3.18
MarMAG_036976,42.52,3.18
MarMAG_036977,42.52,3.18
MarMAG_036979,22.34,114.27
MarMAG_036980,22.34,114.27
MarMAG_036981,22.34,114.27
MarMAG_036982,22.34,114.27
MarMAG_036983,36.1552,-28.9914
MarMAG_036986,36.196,-28.8681
MarMAG_037126,24.51,-34.5537
MarMAG_078689,48.59166667,-123.505
MarMAG_013756,48.59166667,-123.505
MarMAG_013757,42.52,3.18
MarMAG_013758,42.52,3.18
MarMAG_013759,42.52,3.18
MarMAG_013760,33.454,-118.475
MarMAG_013761,33.71,-118.254
MarMAG_013762,33.71,-118.254
MarMAG_013763,33.71,-118.254
MarMAG_013764,33.55,-118.4
MarMAG_013765,33.55,-118.4
MarMAG_078690,48.59166667,-123.505
MarMAG_013766,36.8313,-121.9047
MarMAG_013767,36.8313,-121.9047
MarMAG_013768,36.8313,-121.9047
MarMAG_013769,36.8313,-121.9047
MarMAG_013770,36.8313,-121.9047
MarMAG_013771,36.8313,-121.9047
MarMAG_013772,36.8313,-121.9047
MarMAG_013773,36.8313,-121.9047
MarMAG_013774,36.8313,-121.9047
MarMAG_013775,36.8313,-121.9047
MarMAG_078691,48.59166667,-123.505
MarMAG_013776,36.8313,-121.9047
MarMAG_013777,36.8313,-121.9047
MarMAG_013778,36.8313,-121.9047
MarMAG_013779,36.8313,-121.9047
MarMAG_013780,36.8313,-121.9047
MarMAG_013781,36.8313,-121.9047
MarMAG_013782,36.8313,-121.9047
MarMAG_013783,36.8313,-121.9047
MarMAG_013784,36.8313,-121.9047
MarMAG_013785,36.8313,-121.9047
MarMAG_078692,48.59166667,-123.505
MarMAG_013786,36.8313,-121.9047
MarMAG_013787,36.8313,-121.9047
MarMAG_013788,36.8313,-121.9047
MarMAG_013789,36.8313,-121.9047
MarMAG_013790,36.8313,-121.9047
MarMAG_013791,36.8313,-121.9047
MarMAG_013792,36.8313,-121.9047
MarMAG_013793,36.8313,-121.9047
MarMAG_013794,36.8313,-121.9047
MarMAG_013795,36.8313,-121.9047
MarMAG_078693,48.59166667,-123.505
MarMAG_013796,36.8313,-121.9047
MarMAG_013797,36.8313,-121.9047
MarMAG_013798,36.8313,-121.9047
MarMAG_013799,36.8313,-121.9047
MarMAG_013800,36.8313,-121.9047
MarMAG_013801,36.8313,-121.9047
MarMAG_013802,36.8313,-121.9047
MarMAG_013803,36.8313,-121.9047
MarMAG_013804,36.8313,-121.9047
MarMAG_013805,36.8313,-121.9047
MarMAG_078694,48.59166667,-123.505
MarMAG_013806,36.8313,-121.9047
MarMAG_013807,36.8313,-121.9047
MarMAG_013808,36.8313,-121.9047
MarMAG_013809,36.8313,-121.9047
MarMAG_013810,36.8313,-121.9047
MarMAG_105938,-34.9218,17.9744
MarMAG_105939,-34.8689,18.0798
MarMAG_105940,-33.97,-73.0718
MarMAG_105941,-33.8718,-73.0452
MarMAG_036987,35.406,-127.731
MarMAG_078695,48.59166667,-123.505
MarMAG_105942,35.8968,-37.238
MarMAG_105943,35.8192,-37.1262
MarMAG_105944,54.5525,-16.882
MarMAG_105945,-40.0194,0.88755
MarMAG_036997,-40.0194,0.88755
MarMAG_105946,-40.0194,0.88755
MarMAG_105947,-40.0627,5.52721
MarMAG_105948,46.312,-39.658
MarMAG_036998,46.312,-39.658
MarMAG_105949,46.312,-39.658
MarMAG_078696,48.59166667,-123.505
MarMAG_036999,-40.0194,0.88755
MarMAG_037000,-34.629,17.07
MarMAG_105950,-34.629,17.07
MarMAG_105951,-39.2555,7.72506
MarMAG_105952,-36.4846,13.276
MarMAG_105953,-34.629,17.07
MarMAG_105954,-36.4846,13.276
MarMAG_105955,-34.629,17.07
MarMAG_105956,-36.4846,13.276
MarMAG_105957,-36.4846,13.276
MarMAG_078697,48.59166667,-123.505
MarMAG_037001,42.52,3.18
MarMAG_105958,33.55,-118.4
MarMAG_037002,33.55,-118.4
MarMAG_105959,-34.8953,16.0769
MarMAG_105960,-34.8953,16.0769
MarMAG_105961,-34.8953,16.0769
MarMAG_105962,-34.8953,16.0769
MarMAG_105963,-34.8953,16.0769
MarMAG_105964,-34.8953,16.0769
MarMAG_105965,-39.2555,7.72506
MarMAG_078698,48.59166667,-123.505
MarMAG_105966,-39.2555,7.72506
MarMAG_105967,-39.2555,7.72506
MarMAG_105968,-39.2555,7.72506
MarMAG_037007,43.6849,-16.845
MarMAG_037008,43.7711,-16.9072
MarMAG_037009,-39.2555,7.72506
MarMAG_037018,36.0552,-6.56275
MarMAG_037019,-32.7888,-87.0805
MarMAG_037020,31.5072,-159.0282
MarMAG_036984,-30.1626,-43.2865
MarMAG_037127,20.79,-40.964
MarMAG_078699,48.59166667,-123.505
MarMAG_037021,-25.8088,-111.7294
MarMAG_037022,-21.1508,-104.8044
MarMAG_036985,35.8968,-37.238
MarMAG_025645,36.0552,-6.56275
MarMAG_037023,-29.6994,-101.187
MarMAG_037024,-25.8088,-111.7294
MarMAG_025646,35.387,-127.7427
MarMAG_037025,-61.9794,-49.4315
MarMAG_085741,19.9897,-52.6367
MarMAG_029412,35.7491,14.2948
MarMAG_078700,48.59166667,-123.505
MarMAG_029413,-47.1884,-58.2792
MarMAG_029414,-60.2946,-60.5786
MarMAG_068751,54.6155,-16.7036
MarMAG_068752,54.535,-16.7416
MarMAG_068753,67.1398,0.2399
MarMAG_068754,67.2182,0.2857
MarMAG_068755,72.5864,44.1172
MarMAG_068756,74.3048,-85.6984
MarMAG_068757,18.7346,66.3896
MarMAG_037026,14.553,69.9888
MarMAG_078701,48.59166667,-123.505
MarMAG_068758,14.5456,70.0186
MarMAG_068759,-29.5064,37.94
MarMAG_068760,-35.1908,26.29
MarMAG_068761,-47.1884,-58.2792
MarMAG_068762,-47.1608,-57.8856
MarMAG_068763,-60.2946,-60.5786
MarMAG_068764,14.1746,-116.6627
MarMAG_068765,6.3744,-103.0644
MarMAG_022714,-31.0264,4.68135
MarMAG_037027,-47.1608,-57.8856
MarMAG_078702,48.59166667,-123.505
MarMAG_074994,36.608,17.971
MarMAG_028510,39.163,-70.0227
MarMAG_028511,34.6358,-71.2612
MarMAG_023185,34.0274,-56.8759
MarMAG_028512,34.116,-49.7588
MarMAG_028513,43.7416,-16.8824
MarMAG_037028,61.7829,19.2952
MarMAG_016721,67.1705,0.44225
MarMAG_016722,76.1744,1.63035
MarMAG_016723,61.532,-55.9921
MarMAG_078703,48.59166667,-123.505
MarMAG_016711,67.1705,0.44225
MarMAG_016712,76.1744,1.63035
MarMAG_016713,74.801,76.1178
MarMAG_016714,70.9279,-53.5238
MarMAG_016715,61.532,-55.9921
MarMAG_016716,61.5441,-55.9866
MarMAG_016762,67.1705,0.44225
MarMAG_016763,76.1744,1.63035
MarMAG_016764,74.801,76.1178
MarMAG_016765,70.9279,-53.5238
MarMAG_078704,48.59166667,-123.505
MarMAG_016766,61.532,-55.9921
MarMAG_016767,61.5441,-55.9866
MarMAG_096926,48.59166667,-123.505
MarMAG_096927,48.59166667,-123.505
MarMAG_096928,48.59166667,-123.505
MarMAG_096929,48.59166667,-123.505
MarMAG_096930,54.1883,7.9
MarMAG_096931,33.55,-118.4
MarMAG_086082,36.4828,15.6501
MarMAG_086083,38.0685,-0.231994
MarMAG_078705,48.59166667,-123.505
MarMAG_086084,33.71,-118.254
MarMAG_122303,22.2,39.04
MarMAG_122304,22.2,39.04
MarMAG_122305,22.2,39.04
MarMAG_037029,22.75,-158
MarMAG_037030,33.55,-118.4
MarMAG_037031,33.55,-118.4
MarMAG_024646,-9.40165,66.3754
MarMAG_024647,6.33235,-102.9458
MarMAG_024648,24.5,-156.3
MarMAG_078706,48.59166667,-123.505
MarMAG_024649,24.41,-156.31
MarMAG_037032,2.0262,-84.5648
MarMAG_037034,22.34,114.27
MarMAG_015233,22.2,39.04
MarMAG_015234,22.2,39.04
MarMAG_015235,22.2,39.04
MarMAG_015236,22.2,39.04
MarMAG_015237,22.2,39.04
MarMAG_015238,38.0685,-0.231994
MarMAG_015239,31.66,-64.16
MarMAG_078707,48.59166667,-123.505
MarMAG_037036,31.66,-64.16
MarMAG_037037,31.66,-64.16
MarMAG_015240,42.52,3.18
MarMAG_015241,42.52,3.18
MarMAG_015242,42.52,3.18
MarMAG_014731,42.52,3.18
MarMAG_015243,42.52,3.18
MarMAG_015244,42.52,3.18
MarMAG_015245,42.52,3.18
MarMAG_037035,42.52,3.18
MarMAG_078708,48.59166667,-123.505
MarMAG_015246,42.52,3.18
MarMAG_015247,42.52,3.18
MarMAG_015248,42.52,3.18
MarMAG_015249,42.52,3.18
MarMAG_023511,-5.25345,-85.1896
MarMAG_037039,22.2,39.04
MarMAG_121580,22.34,114.27
MarMAG_121581,22.34,114.27
MarMAG_121582,22.34,114.27
MarMAG_121583,22.34,114.27
MarMAG_037128,10.9107,-44.6678
MarMAG_078709,48.59166667,-123.505
MarMAG_018437,37.0488,1.9402
MarMAG_015250,37.0488,1.9402
MarMAG_015251,36.0552,-6.56275
MarMAG_037033,2.0481,-84.5425
MarMAG_015252,22.34,114.27
MarMAG_015253,22.34,114.27
MarMAG_015254,22.34,114.27
MarMAG_015255,22.34,114.27
MarMAG_015256,22.34,114.27
MarMAG_037040,42.52,3.18
MarMAG_078710,48.59166667,-123.505
MarMAG_000830,22.0375,38.2242
MarMAG_000831,20.8167,63.5046
MarMAG_000832,20.821,63.5136
MarMAG_037041,2.0481,-84.5425
